"","x"
"248",0.127331158022357
"249",0.120186692190536
"250",0.143583152262316
"251",0.12422387053049
"252",0.123930415028413
"253",0.176467618297577
"254",0.171044815401269
"255",0.180319258848172
"256",0.182906888782958
"257",0.229297377323006
"258",0.210215499829873
"259",0.207797796356855
"260",0.20663018351486
"261",0.213125147070627
"262",0.193798888263353
"263",0.24847729680707
"264",0.201564345990318
"265",0.246090659786364
"266",0.223763190233375
"267",0.227326919548381
"268",0.234471998556056
"269",0.253888575963149
"270",0.247219044298645
"271",0.156647071361663
"272",0.105947405915813
"273",0.111392141231419
"274",0.0804358198864325
"275",0.0592996587656911
"276",0.0818887114709473
"277",0.0308777352660064
"278",0.0564848788614681
"279",0.0546088639375106
"280",0.0188332425378594
"281",-0.0774663463155744
"282",-0.0556636935703652
"283",-0.0888526532503619
"284",-0.0911408572492827
"285",-0.097136698431056
"286",-0.10488418695757
"287",-0.169458170361692
"288",-0.159664466614044
"289",-0.138283389509055
"290",-0.142350329204749
"291",-0.145755629845924
"292",-0.16034459861315
"293",-0.101216831395445
"294",-0.0987800718706075
"295",-0.10427606700528
"296",-0.174909827826699
"297",-0.242876156463362
"298",-0.271112107349818
"299",-0.25935299844915
"300",-0.273320120776153
"301",-0.285646441185467
"302",-0.250433160094805
"303",-0.074741134425312
"304",-0.0796337807560189
"305",-0.0488917481618395
"306",-0.0347455944436111
"307",-0.0628616055989424
"308",-0.0691386092390617
"309",-0.162877632765052
"310",-0.127494533986035
"311",-0.402403392500185
"312",-0.371422221569742
"313",-0.380198504397764
"314",-0.379876361329724
"315",-0.333651767816555
"316",-0.351591453793692
"317",-0.349067019714106
"318",-0.366056109891092
"319",-0.346733057366519
"320",-0.268250631850427
"321",-0.275092062442762
"322",-0.271698155089906
"323",-0.277557131378147
"324",-0.2599442901029
"325",-0.267338214489029
"326",-0.274427115788799
"327",-0.272179564723821
"328",-0.267023052581234
"329",-0.290490336386706
"330",-0.326287992450404
"331",-0.32149240593988
"332",-0.260857565974087
"333",-0.255162468128138
"334",-0.231716697904444
"335",0.0290041177548073
"336",0.0547676981858716
"337",-0.0442291954148309
"338",-0.06077278107898
"339",-0.14985986904616
"340",-0.232000535859859
"341",-0.214583386260369
"342",-0.264314786766217
"343",-0.230431008392237
"344",-0.25815468358752
"345",-0.256821075498128
"346",-0.235882744845559
"347",-0.262760783831169
"348",-0.270330570638284
"349",-0.269866872221891
"350",-0.175233521579317
"351",-0.180554670508834
"352",-0.1850035053147
"353",-0.190155639177449
"354",-0.159424719283619
"355",-0.176489095683193
"356",-0.244844601829927
"357",-0.189077907885779
"358",-0.194646619582177
"359",-0.215394412132444
"360",-0.13472539477866
"361",-0.185085229422086
"362",-0.197359432804548
"363",-0.185617688619047
"364",-0.18180312779941
"365",-0.226025866600375
"366",-0.194040841510203
"367",-0.167272694818809
"368",-0.152957461671348
"369",-0.163105528483594
"370",-0.201779576977308
"371",-0.185739899792356
"372",-0.251218529508068
"373",-0.207277430108942
"374",-0.266465880055279
"375",-0.259136123152088
"376",-0.284192501798626
"377",-0.302448890675006
"378",-0.315079004295455
"379",-0.312974983553411
"380",-0.313858804487313
"381",-0.193999852309614
"382",-0.135466367801833
"383",-0.1655196657094
"384",-0.17220306811833
"385",-0.157362611787363
"386",-0.17533629204101
"387",-0.174670293711291
"388",-0.178300165738153
"389",-0.15363400864072
